0,16.423359
1,16.890132
2,16.882347
3,17.324308
4,16.934742
5,17.340012
6,17.348701
7,17.561463
8,17.563275
9,16.518156
10,16.535107
11,17.299001
12,16.888587
13,16.933907
14,17.342744
15,17.541337
16,17.547447
17,17.321288
18,16.967230
19,16.910204
20,17.515228
21,17.306429
22,17.337547
23,16.936434
24,16.935568
25,16.937120
26,17.348358
27,17.757130
28,16.950962
29,17.300580
30,17.524644
31,17.324727
32,17.327163
33,17.764120
34,17.366210
35,17.354832
36,17.353107
37,17.362196
38,17.402308
39,17.536829
40,16.937094
41,17.543354
42,17.345183
43,17.364037
44,17.148923
45,17.557550
46,17.364083
47,17.770830
48,18.105046
49,17.337728
50,17.346524
51,17.342219
52,17.542003
53,17.555083
54,17.370351
55,17.395937
56,17.400376
57,17.826322
58,18.093472
59,17.331480
60,17.559987
61,17.144529
62,17.354652
63,16.983376
64,18.094982
65,18.080611
66,18.283838
67,17.679281
68,18.155350
69,17.142647
70,16.946430
71,17.749301
72,17.789047
73,18.078431
74,17.682832
75,18.271104
76,18.332993
77,18.135778
78,18.410312
