0,17.069507
1,17.273380
2,17.337982
3,17.504185
4,17.533516
5,17.541524
6,16.943909
7,17.159140
8,17.363569
9,16.513129
10,16.519869
11,17.291179
12,17.296225
13,17.298723
14,17.299459
15,17.346084
16,16.877662
17,16.690831
18,17.097530
19,15.679208
20,16.434540
21,16.628124
22,16.434575
23,16.430321
24,16.480484
25,16.523292
26,16.939102
27,17.349232
28,17.559560
29,16.891939
30,17.335566
31,17.340702
32,17.736238
33,16.750066
34,17.721842
35,16.964335
36,16.971601
37,17.407194
38,17.809444
39,17.476664
40,16.069138
41,16.668322
42,16.484701
43,17.559982
44,17.567475
45,17.579975
46,16.502573
47,16.990590
48,17.393865
49,17.535703
50,17.343175
51,17.347030
52,17.557122
53,17.366110
54,16.971590
55,17.582320
56,17.178679
57,16.073463
58,17.116111
59,16.274429
60,16.487952
61,16.340748
62,15.606287
63,16.213609
64,15.709080
65,16.426080
66,15.919526
67,14.997896
68,16.321360
69,15.730124
70,15.742734
71,15.046440
72,15.568124
73,15.452223
74,13.827256
75,14.691538
76,16.234604
77,15.606411
78,15.708596
