0,16.435972
1,15.026711
2,14.655421
3,15.056230
4,15.049940
5,15.047163
6,15.047050
7,15.245395
8,15.443150
9,14.665778
10,15.031215
11,15.024887
12,14.663777
13,15.249845
14,14.650885
15,15.053842
16,15.254847
17,14.619667
18,15.442114
19,15.035122
20,14.623525
21,15.055041
22,15.254040
23,15.040573
24,15.045173
25,14.651689
26,15.246592
27,15.646183
28,14.714814
29,14.556077
30,15.060399
31,15.065261
32,14.848248
33,15.452414
34,15.262403
35,14.734425
36,14.903749
37,15.853370
38,15.836628
39,14.852814
40,15.262454
41,15.260958
42,15.053237
43,15.251079
44,15.224097
45,15.466373
46,14.698684
47,16.339188
48,16.327138
49,15.724234
50,15.731326
51,15.134233
52,15.723987
53,16.014712
54,16.189545
55,15.981323
56,15.675403
57,16.911207
58,17.317582
59,17.352519
60,17.357483
61,17.566963
62,17.366216
63,17.358082
64,17.753928
65,17.756076
66,17.655527
67,18.262844
68,18.121227
69,17.534202
70,17.344761
71,16.928809
72,16.473416
73,18.274406
74,18.004766
75,17.816732
76,18.177543
77,18.163782
78,18.350486
