0,16.420223
1,16.888284
2,16.89142
3,17.339436
4,16.671449
5,17.537019
6,16.471733
7,16.687816
8,16.088526
9,15.670435
10,15.280981
11,16.484729
12,17.297007
13,17.300243
14,17.304369
15,17.54692
16,16.477119
17,17.091758
18,16.894642
19,15.276413
20,16.433371
21,17.296034
22,16.897656
23,17.312112
24,16.485215
25,17.355082
26,17.368735
27,16.977923
28,16.498595
29,17.292327
30,17.089655
31,16.429058
32,16.616508
33,16.885556
34,17.354122
35,16.957607
36,17.569564
37,17.581267
38,17.577965
39,16.42963
40,16.63214
41,16.476806
42,16.68168
43,16.282097
44,16.891238
45,16.267978
46,16.763227
47,17.111112
48,16.323387
49,15.486857
50,16.201719
51,16.204241
52,16.220453
53,15.045292
54,15.735071
55,15.824261
56,16.225105
57,14.735776
58,15.436445
59,15.059872
60,15.060551
61,14.762846
62,13.102916
63,15.455984
64,15.655008
65,15.122845
66,14.730723
67,15.265334
68,15.377784
69,14.653172
70,15.055625
71,15.255619
72,14.756696
73,14.885615
74,15.840663
75,15.141291
76,14.644058
77,15.394351
78,16.094558
