0,16.432903
1,15.025703
2,14.629339
3,15.235730
4,16.085052
5,15.132804
6,15.248973
7,15.347060
8,15.053784
9,14.262804
10,14.229041
11,15.032571
12,15.062375
13,15.258477
14,15.037873
15,15.250309
16,15.247571
17,15.378757
18,15.647881
19,15.240206
20,15.228904
21,14.657341
22,15.052239
23,15.048482
24,15.257931
25,15.235720
26,14.613095
27,14.721922
28,15.449225
29,15.029828
30,15.063837
31,15.058670
32,14.859265
33,14.656307
34,15.261121
35,15.398764
36,14.704758
37,14.710853
38,15.101569
39,14.859921
40,14.656425
41,14.862394
42,15.044177
43,14.852339
44,15.213056
45,14.306831
46,14.704075
47,15.441961
48,13.541950
49,15.270892
50,14.653159
51,14.656850
52,15.400489
53,15.225023
54,13.844319
55,15.246419
56,15.839004
57,15.705428
58,15.919641
59,15.259343
60,15.259190
61,15.261505
62,14.618819
63,14.713230
64,15.852269
65,14.711828
66,15.911255
67,16.107221
68,15.833731
69,15.257393
70,15.255567
71,13.023474
72,14.659350
73,15.467225
74,14.689383
75,17.037455
76,18.131963
77,17.724906
78,18.099857
